content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,app_name,compound,sentiment,rating_category
enikk call cheyyan pattunnilla,4,0,446.0.0.49.77,2026-09-10 04:17:51,446.0.0.49.77,Instagram,0.0,Neutral,High
superb,5,0,,2026-09-10 04:17:30,,Instagram,0.6249,Positive,High
to good 👍🏻 i love it 🫶🏻,5,0,440.1.0.46.86,2026-09-10 04:17:08,440.1.0.46.86,Instagram,0.7964,Positive,High
❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️,5,0,,2026-09-10 04:16:15,,Instagram,1.0,Positive,High
𝒗𝒆𝒓𝒚 𝒏𝒊𝒄𝒆 𝒂𝒑𝒑,5,0,445.0.0.45.83,2026-09-10 04:16:09,445.0.0.45.83,Instagram,0.0,Neutral,High
one of the best laura lassan social media website.. are you happy with this rating? @mark zuckerberg 🫠,5,0,,2026-09-10 04:16:09,,Instagram,0.836,Positive,High
"instagram you are suspending everyone's account, that's why i gave you one star and how many guys are suspending my account with what app please help me mera aaj birthday hai mera id aaj kya aaj susband ho gaya",1,2,444.0.0.46.85,2026-09-10 04:16:00,444.0.0.46.85,Instagram,0.6124,Positive,Low
hxh.foxxyyy,5,0,,2026-09-10 04:15:46,,Instagram,0.0,Neutral,High
"improve the interface (look & feel) of this app make its navigation bar floating, bold and animated and add a bold visual in the background of every button or any written option in the entire app (like ios), so it will look premium. the rest of the platform is very very good, only the interface sucks.",4,0,446.0.0.49.77,2026-09-10 04:15:37,446.0.0.49.77,Instagram,0.8903,Positive,High
superb way of enjoy for to buzy lifestyle,5,0,382.0.0.49.84,2026-09-10 04:15:35,382.0.0.49.84,Instagram,0.8074,Positive,High
very good,5,0,,2026-09-10 04:15:00,,Instagram,0.4927,Positive,High
only russian buddy on my feed,5,0,445.0.0.45.83,2026-09-10 04:14:34,445.0.0.45.83,Instagram,0.0,Neutral,High
xshstiddir fdic ddj,5,0,278.0.0.22.117,2026-09-10 04:14:24,278.0.0.22.117,Instagram,0.0,Neutral,High
"can cr zaf j ee yun cr g, and rdvzzyht web, site w.. e ca raara.ffffffffffffffffffffnm. s",2,0,446.0.0.49.77,2026-09-10 04:13:51,446.0.0.49.77,Instagram,0.0,Neutral,Low
to me this platform is pretty easy to post to. i like the way it is laid out too.,5,0,358.0.0.51.97,2026-09-10 04:13:25,358.0.0.51.97,Instagram,0.8225,Positive,High
good app,5,0,445.0.0.45.83,2026-09-10 04:12:29,445.0.0.45.83,Instagram,0.4404,Positive,High
bekar,5,0,,2026-09-10 04:11:55,,Instagram,0.0,Neutral,High
excellent 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,0,398.1.0.53.77,2026-09-10 04:11:42,398.1.0.53.77,Instagram,0.5719,Positive,High
bhuvibossctnn,5,0,444.0.0.46.85,2026-09-10 04:11:23,444.0.0.46.85,Instagram,0.0,Neutral,High
jiw adhcavmc,1,1,445.0.0.45.83,2026-09-10 04:11:03,445.0.0.45.83,Instagram,0.0,Neutral,Low
so nice,5,0,436.0.0.41.73,2026-09-10 04:10:50,436.0.0.41.73,Instagram,0.4754,Positive,High
"dear instagram team, my account (yourusername) has been deactivated. i believe this is a mistake as i have always followed all community guidelines and terms of service. i request you to please review my account and reactivate it as soon as possible. thank you for your time and assistance."" pehle wala insta best tha",5,11,444.0.0.46.85,2026-09-10 04:09:15,444.0.0.46.85,Instagram,0.8481,Positive,High
my instagram is not working properly for last 1 month ...whenever i try to post and use trial option but the moment i touch that option my whole screen freezes and i reported about this to instagram but didn't get any help from their side ...,2,0,446.0.0.49.77,2026-09-10 04:08:55,446.0.0.49.77,Instagram,-0.4655,Negative,Low
best of another apps you make your life ...😻🔥,5,1,446.0.0.49.77,2026-09-10 04:07:56,446.0.0.49.77,Instagram,0.7003,Positive,High
papa 💓,1,0,,2026-09-10 04:05:40,,Instagram,0.296,Positive,Low
nice app,5,0,439.0.0.37.89,2026-09-10 04:04:52,439.0.0.37.89,Instagram,0.4215,Positive,High
everything about ig is so professional,5,0,445.0.0.45.83,2026-09-10 04:04:39,445.0.0.45.83,Instagram,0.0,Neutral,High
i have no gf so please refresh my feed please instagram please,5,0,442.0.0.46.79,2026-09-10 04:04:22,442.0.0.46.79,Instagram,0.6115,Positive,High
rakesh ☠️,3,0,443.0.0.48.82,2026-09-10 04:04:02,443.0.0.48.82,Instagram,0.0,Neutral,Medium
it's wonderful,5,0,445.0.0.45.83,2026-09-10 04:03:37,445.0.0.45.83,Instagram,0.5719,Positive,High
good,5,0,,2026-09-10 04:03:33,,Instagram,0.4404,Positive,High
very good 👍👍,5,0,,2026-09-10 04:03:07,,Instagram,0.4927,Positive,High
i like instagram 🥰🥰,5,0,445.0.0.45.83,2026-09-10 04:02:31,445.0.0.45.83,Instagram,0.9524,Positive,High
"it is a good app....it is entertaining,full of fun and also useful for all aspects of life.",5,0,,2026-09-10 04:02:14,,Instagram,0.8442,Positive,High
not giving a proper update,5,0,264.0.0.22.106,2026-09-10 04:02:02,264.0.0.22.106,Instagram,-0.2584,Negative,High
make me popular,5,0,,2026-09-10 03:59:44,,Instagram,0.4215,Positive,High
very good app,5,0,,2026-09-10 03:59:29,,Instagram,0.4927,Positive,High
good app,5,1,446.0.0.49.77,2026-09-10 03:58:25,446.0.0.49.77,Instagram,0.4404,Positive,High
ok,5,0,,2026-09-10 03:57:02,,Instagram,0.296,Positive,High
i'm watching ads more than watching reels. there are ads every 2 reels so delete it. this app sucks,1,1,446.0.0.49.77,2026-09-10 03:56:53,446.0.0.49.77,Instagram,-0.3612,Negative,Low
👍🏻👍🏻,5,0,445.0.0.45.83,2026-09-10 03:56:35,445.0.0.45.83,Instagram,0.0,Neutral,High
best app ever,5,0,,2026-09-10 03:55:40,,Instagram,0.6369,Positive,High
sup,5,0,411.0.0.23.257,2026-09-10 03:54:31,411.0.0.23.257,Instagram,0.0,Neutral,High
mene 10 account bnaye sare ben hote jaaa raahe hai 😡🤬,1,0,442.0.0.46.79,2026-09-10 03:54:05,442.0.0.46.79,Instagram,0.0,Neutral,Low
wow nice app thanks 👍,5,0,433.0.0.47.68,2026-09-10 03:53:15,433.0.0.47.68,Instagram,0.8591,Positive,High
non skipped add and more more add way 😔,1,0,445.0.0.45.83,2026-09-10 03:52:39,445.0.0.45.83,Instagram,0.144,Positive,Low
fantastic app 👍,5,0,445.0.0.45.83,2026-09-10 03:52:10,445.0.0.45.83,Instagram,0.5574,Positive,High
😁,1,0,445.0.0.45.83,2026-09-10 03:51:46,445.0.0.45.83,Instagram,0.4588,Positive,Low
❤️😘🥰🙏,5,0,413.0.0.41.84,2026-09-10 03:50:13,413.0.0.41.84,Instagram,0.8779,Positive,High
time consuming,1,0,,2026-09-10 03:49:45,,Instagram,0.0,Neutral,Low
shupeer,4,0,442.0.0.46.79,2026-09-10 03:49:34,442.0.0.46.79,Instagram,0.0,Neutral,High
👍,5,0,441.0.0.43.81,2026-09-10 03:49:32,441.0.0.43.81,Instagram,0.0,Neutral,High
amezing,5,0,445.0.0.45.83,2026-09-10 03:46:24,445.0.0.45.83,Instagram,0.0,Neutral,High
great app,5,0,445.0.0.45.83,2026-09-10 03:46:15,445.0.0.45.83,Instagram,0.6249,Positive,High
so ausome application i like this app and please update a new features.,5,1,446.0.0.49.77,2026-09-10 03:46:04,446.0.0.49.77,Instagram,0.5859,Positive,High
nice,5,0,417.0.0.54.77,2026-09-10 03:44:55,417.0.0.54.77,Instagram,0.4215,Positive,High
nilam dihbar,5,0,445.0.0.45.83,2026-09-10 03:44:43,445.0.0.45.83,Instagram,0.0,Neutral,High
"not pushing my content, no help from instgram's side , it's like they don't want a creator to grow from scratch. everyone do not have the facilities to gain all at night , after putting immense efforts amazing content, still no push from algorithm.",1,1,445.0.0.45.83,2026-09-10 03:44:20,445.0.0.45.83,Instagram,0.7202,Positive,Low
good platforms in ਸੋਸਲ ਮੀਡੀਆ,5,0,445.0.0.45.83,2026-09-10 03:44:06,445.0.0.45.83,Instagram,0.4404,Positive,High
nayeem,1,0,,2026-09-10 03:43:42,,Instagram,0.0,Neutral,Low
good,5,0,445.0.0.45.83,2026-09-10 03:43:11,445.0.0.45.83,Instagram,0.4404,Positive,High
greatest app of all time,5,0,446.0.0.49.77,2026-09-10 03:41:47,446.0.0.49.77,Instagram,0.6369,Positive,High
help full app,5,0,446.0.0.49.77,2026-09-10 03:41:33,446.0.0.49.77,Instagram,0.4019,Positive,High
very good,5,0,445.0.0.45.83,2026-09-10 03:41:01,445.0.0.45.83,Instagram,0.4927,Positive,High
મારુ ઇંસ્ટાગ્રામ આઈડી પાછા,5,0,445.0.0.45.83,2026-09-10 03:40:54,445.0.0.45.83,Instagram,0.0,Neutral,High
terrible,1,0,445.0.0.45.83,2026-09-10 03:40:50,445.0.0.45.83,Instagram,-0.4767,Negative,Low
sudhanshu,5,0,445.0.0.45.83,2026-09-10 03:40:13,445.0.0.45.83,Instagram,0.0,Neutral,High
"""my instagram account was suspended and i have already submitted an appeal. please review my account and help me recover it. i believe my account was suspended by mistake.”",5,1,,2026-09-10 03:39:03,,Instagram,-0.296,Negative,High
good aplication,5,0,,2026-09-10 03:39:02,,Instagram,0.4404,Positive,High
hemantkumar,1,0,446.0.0.49.77,2026-09-10 03:38:32,446.0.0.49.77,Instagram,0.0,Neutral,Low
i can't install this,1,0,445.0.0.45.83,2026-09-10 03:38:21,445.0.0.45.83,Instagram,0.0,Neutral,Low
i love,5,0,445.0.0.45.83,2026-09-10 03:38:13,445.0.0.45.83,Instagram,0.6369,Positive,High
ram prakash kumar up50,3,0,444.0.0.46.85,2026-09-10 03:38:12,444.0.0.46.85,Instagram,0.0,Neutral,Medium
very nice app,5,0,445.0.0.45.83,2026-09-10 03:37:57,445.0.0.45.83,Instagram,0.4754,Positive,High
aahad malik and,5,0,,2026-09-10 03:37:37,,Instagram,0.0,Neutral,High
love this app so much,5,0,,2026-09-10 03:37:07,,Instagram,0.6369,Positive,High
very interesting app,5,0,445.0.0.45.83,2026-09-10 03:36:59,445.0.0.45.83,Instagram,0.4576,Positive,High
good,5,0,,2026-09-10 03:36:38,,Instagram,0.4404,Positive,High
sanskruti kare,5,0,,2026-09-10 03:35:52,,Instagram,0.0,Neutral,High
very good morning,5,0,,2026-09-10 03:35:20,,Instagram,0.4927,Positive,High
best,5,0,,2026-09-10 03:33:49,,Instagram,0.6369,Positive,High
highly addictive for kids i don't suggest this to any parent,1,0,,2026-09-10 03:33:28,,Instagram,0.0,Neutral,Low
my insta is merged with someone's company please release that what is this fraud happening in insta how other companies merged my account,1,1,445.0.0.45.83,2026-09-10 03:32:54,445.0.0.45.83,Instagram,-0.4939,Negative,Low
jayanta,5,0,285.0.0.25.62,2026-09-10 03:32:34,285.0.0.25.62,Instagram,0.0,Neutral,High
ye bhut bekaar app hai isme kisi ki bhi id ye ye log suspend kr dete bina kisi reason bina kisi explanations ke ....... mere ghar se 3 id suspend hui mere dost ki 1 id suspend hui ........ me to kisi ko bhi ye app recomend nhi kroga ye useless app hai........ isse accha to dr driving chalalo,1,0,441.0.0.43.81,2026-09-10 03:32:01,441.0.0.43.81,Instagram,-0.8271,Negative,Low
best social media app i ever seen 💗,5,1,446.0.0.49.77,2026-09-10 03:31:58,446.0.0.49.77,Instagram,0.8779,Positive,High
can i make a suggestion? wbt adding streaks too! i mean people are crazy sending reels so why dont add streaks? 😁,5,0,,2026-09-10 03:31:28,,Instagram,0.3076,Positive,High
good 😊 aap follow kar lo sonam_12050,5,0,,2026-09-10 03:30:46,,Instagram,0.836,Positive,High
nothing is better than this,5,0,445.0.0.45.83,2026-09-10 03:30:45,445.0.0.45.83,Instagram,-0.3412,Negative,High
faamanu fiu faamanu,5,0,445.0.0.45.83,2026-09-10 03:30:27,445.0.0.45.83,Instagram,0.0,Neutral,High
so nice🌹,5,1,446.0.0.49.77,2026-09-10 03:30:22,446.0.0.49.77,Instagram,0.4754,Positive,High
this is fire,5,0,438.0.0.28.88,2026-09-10 03:29:02,438.0.0.28.88,Instagram,-0.34,Negative,High
ye ek bhaut aacha pletform hai social media kaa jaha ham naye logo ko jan paye hai,5,0,442.0.0.46.79,2026-09-10 03:28:57,442.0.0.46.79,Instagram,0.0,Neutral,High
🎀😅,5,0,,2026-09-10 03:26:47,,Instagram,0.3612,Positive,High
very happy 😊,5,0,445.0.0.45.83,2026-09-10 03:26:00,445.0.0.45.83,Instagram,0.8826,Positive,High
🙈,5,0,,2026-09-10 03:24:48,,Instagram,0.0,Neutral,High
sometimes it lags and unable to play videos,3,0,445.0.0.45.83,2026-09-10 03:24:48,445.0.0.45.83,Instagram,-0.0258,Neutral,Medium
great time pass app,5,0,,2026-09-10 03:24:45,,Instagram,0.6249,Positive,High
this aap is earning app,5,0,445.0.0.45.83,2026-09-10 03:24:44,445.0.0.45.83,Instagram,0.0,Neutral,High
i have not forget account to that reset passwer to unexpected error. sow to this account @ayaan_raahuuma66.6,1,0,446.0.0.49.77,2026-09-10 03:24:13,446.0.0.49.77,Instagram,-0.2579,Negative,Low
nice,4,0,445.0.0.45.83,2026-09-10 03:23:53,445.0.0.45.83,Instagram,0.4215,Positive,High
supper app,5,0,446.0.0.49.77,2026-09-10 03:23:35,446.0.0.49.77,Instagram,0.0,Neutral,High
instragram,5,2,408.0.0.51.78,2026-09-10 03:23:26,408.0.0.51.78,Instagram,0.0,Neutral,High
badi hi ghatiya app hai bina baat bhi account suspend kr dete hai,1,0,446.0.0.49.77,2026-09-10 03:22:39,446.0.0.49.77,Instagram,-0.3182,Negative,Low
afzal ansari chandni ansari,5,0,,2026-09-10 03:21:40,,Instagram,0.0,Neutral,High
👍,5,0,278.0.0.22.117,2026-09-10 03:21:33,278.0.0.22.117,Instagram,0.0,Neutral,High
best but network glitch pls make or faster,5,0,,2026-09-10 03:20:55,,Instagram,0.4678,Positive,High
outstanding 👍,4,0,445.0.0.45.83,2026-09-10 03:18:20,445.0.0.45.83,Instagram,0.6124,Positive,High
kjuk,5,0,,2026-09-10 03:18:04,,Instagram,0.0,Neutral,High
i thik instagram have some glitch they are suspending my insta account i didn't break there any policy but when they seys verify your self i am verifying my self and when i am uploading my documents there are some error so they give 2nd chance but 2nd time also they have same error and suspend my account i am trying to connect with them on gmai they are not even responding,1,0,,2026-09-10 03:17:47,,Instagram,-0.8201,Negative,Low
fantastic ❤️,5,1,446.0.0.49.77,2026-09-10 03:17:05,446.0.0.49.77,Instagram,0.5574,Positive,High
very good app,5,0,446.0.0.49.77,2026-09-10 03:16:24,446.0.0.49.77,Instagram,0.4927,Positive,High
"1 star, because i always get suspended for 180 days even my profile is just normal.",1,1,,2026-09-10 03:16:08,,Instagram,-0.4767,Negative,Low
rubish appp.....❌️ bar bar account ban kr dete h bakwas app h ❌️❌️❌️ do not download this appp 1 ☆ k layk bhi nhi h,1,0,,2026-09-10 03:15:05,,Instagram,-0.5574,Negative,Low
smooth,4,0,445.0.0.45.83,2026-09-10 03:13:30,445.0.0.45.83,Instagram,0.0,Neutral,High
guru in my idi,5,0,423.0.0.47.66,2026-09-10 03:12:35,423.0.0.47.66,Instagram,0.0,Neutral,High
"hola, hace poco me cerraron mi sesion de instagram, y dice que es para verificar identidad y cuando envie la foto de mi cedula dice q es tomada de otra pantalla y no es asi, quisiera saber como puedo arreglarlo pq ya llevo 3 dias sin poder acceder a mi cuenta y tmp me recibe la foto de la cedula",5,0,,2026-09-10 03:11:59,,Instagram,-0.7003,Negative,High
it keeps banning and i didn't even do something.,1,1,,2026-09-10 03:10:52,,Instagram,0.0,Neutral,Low
best reels,5,0,,2026-09-10 03:10:27,,Instagram,0.6369,Positive,High
"account suspension: the user's account was suspended, and the appeal verification code failed to arrive via email.login lockout: logging out led to a total lockout with repeated ""unable to log in, please try again later"" error prompts.recovery failure: standard password reset and recovery routes are currently unresponsive or trapped in a loop.",1,1,333.0.0.42.91,2026-09-10 03:06:30,333.0.0.42.91,Instagram,-0.926,Negative,Low
good,5,0,447.0.0.0.51,2026-09-10 03:05:41,447.0.0.0.51,Instagram,0.4404,Positive,High
suspending my account on a random day.,1,1,446.0.0.49.77,2026-09-10 03:05:21,446.0.0.49.77,Instagram,0.0,Neutral,Low
❤️❤️❤️,5,0,,2026-09-10 03:05:08,,Instagram,0.0,Neutral,High
nice app zuckerberg ✌️,3,0,446.0.0.49.77,2026-09-10 03:04:48,446.0.0.49.77,Instagram,0.4215,Positive,Medium
good app....,5,0,445.0.0.45.83,2026-09-10 03:04:07,445.0.0.45.83,Instagram,0.4404,Positive,High
"very disappointed with instagram. my account was deactivated without any proper explanation or clear reason. i have already submitted an appeal and completed the required verification, but i still have no proper way to contact instagram support or get a clear response. i have important photos, messages, and memories on this account. users should not lose access to their accounts without a clear reason or proper support. please review my case and help me recover my account. instagram seriously i",2,1,446.0.0.49.77,2026-09-10 03:04:03,446.0.0.49.77,Instagram,0.9226,Positive,Low
insta good 👍🏻😊,5,0,442.0.0.46.79,2026-09-10 03:03:32,442.0.0.46.79,Instagram,0.836,Positive,High
thanks instagram,5,0,445.0.0.45.83,2026-09-10 03:03:13,445.0.0.45.83,Instagram,0.4404,Positive,High
😅😅😅😅😅😅,5,0,,2026-09-10 03:01:52,,Instagram,0.9186,Positive,High
i understand you needed to suspended my account because you said it not follows the rules but why you need to ban my facebook account too? why is that now i lost both. banned my instagram no problem but why u needed to ban my facebook too?,1,0,,2026-09-10 03:01:45,,Instagram,-0.9536,Negative,Low
nice,5,0,,2026-09-10 03:00:17,,Instagram,0.4215,Positive,High
dharmendra chaudhari,5,0,393.1.0.50.76,2026-09-10 02:58:22,393.1.0.50.76,Instagram,0.0,Neutral,High
victimized ha cf da xx sa re deceased tv dvd ac ccfx,1,0,,2026-09-10 02:57:47,,Instagram,-0.1027,Negative,Low
mo lucky khan,5,0,445.0.0.45.83,2026-09-10 02:57:09,445.0.0.45.83,Instagram,0.4215,Positive,High
with the new system of signing in it sucks for those who no longer have any access to their old devices or numbers and the support is useless as well no human support in sight. lost an account from middle school all because of a phone change and didn't realize about the new sign-in update.,1,0,445.0.0.45.83,2026-09-10 02:56:57,445.0.0.45.83,Instagram,-0.8155,Negative,Low
excellent,5,0,445.0.0.45.83,2026-09-10 02:56:32,445.0.0.45.83,Instagram,0.5719,Positive,High
छंन्नाजजिकिकोलोल,2,0,,2026-09-10 02:56:18,,Instagram,0.0,Neutral,Low
aquib ffx,5,0,445.0.0.45.83,2026-09-10 02:55:57,445.0.0.45.83,Instagram,0.0,Neutral,High
best app ever soo far good for content on 21 plus,5,0,,2026-09-10 02:55:44,,Instagram,0.7964,Positive,High
app is good but why are they suspending my account as there requiredmet i did everything thing to verify my self but after that provided my original documents they are suspended my account i am creating another account they are still suspending it and when i am trying to connect with there support team on mail they are not responding,1,0,133.0.0.32.120,2026-09-10 02:55:30,133.0.0.32.120,Instagram,0.7269,Positive,Low
